Timehere,0,0,-11.064763202300135,4778.49387148573,4819.769111481589,-6.751881936160899,-2.5867046234962836,2.543536660595676,
Timehere,0,0,-213.57653376465151,4698.172127174439,4893.2937383257695,-6.747594985768021,-2.7675547797118325,2.357643284477432,
Timehere,0,0,-146.08842385192767,4725.54828224611,4869.405738812732,-6.749882656622483,-2.7076145826981186,2.419917759972077,
Timehere,0,0,-281.03747373421123,4670.1983310373835,4916.557489562913,-6.744449024175086,-2.8271417351027375,2.29506927715703,
Timehere,0,0,-348.46293398364406,4641.630347962381,4939.194126849142,-6.740445186931619,-2.8863681421668312,2.2322034562878987,
Timehere,0,0,-415.84379601132554,4612.472053231209,4961.200592498049,-6.735584047270243,-2.945226026931274,2.169054334947395,
Timehere,0,0,-483.17176133040886,4582.7270531664735,4982.57418360677,-6.729866239785061,-3.003708178779663,2.105629702417584,
Timehere,0,0,-550.4385372433782,4552.399019075931,5003.312267550141,-6.723292493162416,-3.0618074292237956,2.041937377474165,
Timehere,0,0,-684.7529581429659,4490.0100057134405,5042.871044303127,-6.70758088210007,-3.1768267012501363,1.9137833947058525,
Timehere,0,0,-78.58145669101717,4752.323408353098,4844.896426033603,-6.751311716058698,-2.6473284905194565,2.481885017512918,
Timehere,0,0,-818.7192766255017,4425.336583658544,5079.856988211913,-6.688457356714123,-3.2902260991161945,1.7846571068807549,
Timehere,0,0,-617.6350278791199,4521.49206303869,5023.412043746545,-6.715863724809613,-3.1195159591215194,1.9779859802736228,
Timehere,0,0,-751.7840621963167,4457.956731144735,5061.686872641842,-6.698445006013668,-3.2337326333517318,1.8493375309028235,
Timehere,0,0,-885.5506282446594,4392.153458971113,5097.379230170267,-6.677619147515676,-3.3463004074455505,1.7197498302753351,
Timehere,0,0,-952.2690810809667,4358.411853426233,5114.251232918441,-6.665931866100575,-3.4019480152504866,1.6546244788466489,
Timehere,0,0,-1018.8664205138288,4324.115934651263,5130.470926329741,-6.653396977647421,-3.457162111607055,1.589289073898174,
Timehere,0,0,-1085.3344457928818,4289.269931337505,5146.036312778433,-6.6400160400210115,-3.511935934174305,1.5237516585904338,
Timehere,0,0,-1151.6641705513757,4253.878563553285,5160.945291210429,-6.625790880480287,-3.566262116357859,1.4580210922229968,
Timehere,0,0,-1217.8474287998479,4217.946200791945,5175.196033227412,-6.610723272341048,-3.6201340106975506,1.3921054667508266,
Timehere,0,0,-1283.8760711892282,4181.4772721199315,5188.7867835456545,-6.594815080936251,-3.6735450204352738,1.3260128933178013,
Timehere,0,0,-1415.4346206275666,4106.9490984245995,5213.9812218193765,-6.560485520952737,-3.778956362687468,1.1933318491536373,
Timehere,0,0,-1349.7411711913442,4144.476715876027,5201.715707973924,-6.578068470742854,-3.726487963419248,1.2597523028783864,
Timehere,0,0,-1480.9483305627357,4068.8990442361123,5225.581814013421,-6.542068402065424,-3.830943793927938,1.1267597025266691,
Timehere,0,0,-1546.273444649468,4030.3317041191863,5236.515919278277,-6.522819613035493,-3.882443267317242,1.060044855492835,
Timehere,0,0,-1611.4019216741176,3991.2518360780073,5246.782198343952,-6.5027415363708725,-3.9334484832752747,0.9931955145772077,
Timehere,0,0,-1676.325742119252,3951.6642547803403,5256.379385983794,-6.481836645147709,-3.983953196669579,0.9262199005688574,
Timehere,0,0,-1741.0361297583206,3911.5743176471083,5265.306187517886,-6.4601077698106435,-4.033950617423265,0.8591270576725878,
Timehere,0,0,-1805.5251193286872,3870.986968945862,5273.56151053978,-6.437557593377958,-4.0834346299675595,0.7919252363241986,
Timehere,0,0,-1869.784770009408,3829.9072079194557,5281.144337080261,-6.414188888524021,-4.132399175174804,0.724622698495804,
Timehere,0,0,-1933.806395421731,3788.340592601041,5288.053644433282,-6.390004813930657,-4.18083766983344,0.6572285303697513,
Timehere,0,0,-1997.5821151824123,3746.2922479328486,5294.28858823672,-6.3650083500407355,-4.228744188851824,0.5897510173500037,
Timehere,0,0,-2061.1040762304797,3703.767351975221,5299.848398891538,-6.339202565891972,-4.276112865637517,0.5221984534706723,
Timehere,0,0,-2124.3636917865847,3660.771657088881,5304.732326771303,-6.312590944813151,-4.322937330854725,0.4545799570110845,
Timehere,0,0,-2187.3531753413145,3617.3104629991485,5308.939776481839,-6.285176761244495,-4.36921185628403,0.3869038392117124,
Timehere,0,0,-2312.4899991478387,3529.0135706735855,5315.323204412057,-6.227954596677186,-4.460087935389547,0.25141283173991963,
Timehere,0,0,-2374.621427296452,3484.1890999573957,5317.49836849688,-6.198153863100259,-4.504677993370204,0.18361513786140607,
Timehere,0,0,-2250.064770267727,3573.389120822765,5312.4702276046,-6.256963377188218,-4.414930773986306,0.31917841733802954,
Timehere,0,0,-2436.450655414477,3438.9217703124414,5318.995427031416,-6.167565192024501,-4.548694950141438,0.11579448535562088,
Timehere,0,0,-2497.970072764164,3393.2171594300175,5319.814200853583,-6.136192339694952,-4.592133419004328,0.047959208611386465,
Timehere,0,0,-2559.1721030967087,3347.0808930964945,5319.954585966655,-6.104039147825995,-4.634988076678626,-0.019882356755291083,
Timehere,0,0,-2620.0484720556365,3300.5192096001406,5319.416564130525,-6.071109945650901,-4.6772531568413145,-0.08772105530014292,
Timehere,0,0,-2680.5916859729346,3253.5378449647037,5318.200206256486,-6.0374087730460175,-4.71892348557306,-0.15554855092920505,
Timehere,0,0,-2740.7942880179985,3206.142581531677,5316.305658419555,-6.002939754181394,-4.759993953918574,-0.2233565087977684,
Timehere,0,0,-2800.648138392985,3158.339826993932,5313.733176992839,-5.967707527117593,-4.800459033462578,-0.29113577793248724,
Timehere,0,0,-2860.145868862991,3110.1354692993486,5310.483082875014,-5.931716411043267,-4.840313768588718,-0.3588780294669799,
Timehere,0,0,-2919.2801503859023,3061.5354408651924,5306.55577205986,-5.894970808183566,-4.879553270171154,-0.4265749383041014,
Timehere,0,0,-2978.0429870255693,3012.5463114664376,5301.951775240893,-5.857475660354875,-4.918172253794275,-0.49421736802549354,
Timehere,0,0,-3036.427144212807,2963.174114407271,5296.671662955599,-5.819235561487481,-4.956165987473934,-0.5617970059215361,
Timehere,0,0,-3094.425428967221,2913.4249255085188,5290.716080693064,-5.780255187179126,-4.993529807244594,-0.629305545658233,
Timehere,0,0,-3152.029998244537,2863.305469217762,5284.0858328764525,-5.740539777702989,-5.030258678471906,-0.6967338753170489,
Timehere,0,0,-3209.2337592006265,2812.8219175079494,5276.7817390786595,-5.700094196938595,-5.066348097916222,-0.7640737072241718,
Timehere,0,0,-3266.029663261381,2761.980482584197,5268.804693563004,-5.65892338876194,-5.101793632035131,-0.8313167630699181,
Timehere,0,0,-3322.41002893218,2710.788036174501,5260.155773622902,-5.617032886466478,-5.136590501395289,-0.8984539651200227,
Timehere,0,0,-3378.3679133317437,2659.2508817929297,5250.836046953539,-5.574427818600534,-5.170734436615905,-0.965477059989327,
Timehere,0,0,-3433.896420055158,2607.375361229459,5240.846655647551,-5.531113392257148,-5.204221239356929,-1.0323778061407198,
Timehere,0,0,-3488.9880380553973,2555.16848557671,5230.188948662223,-5.487095427738451,-5.237046390832802,-1.099147170173725,
Timehere,0,0,-3543.6359820681273,2502.6366829948565,5218.8642406893705,-5.442379313028613,-5.269205860157892,-1.1657769417267652,
Timehere,0,0,-3597.8335159848934,2449.7864174337574,5206.8739203510595,-5.396970512721362,-5.300695689084099,-1.232258925393489,
Timehere,0,0,-3651.573307277322,2396.62483188648,5194.2196068848525,-5.350875128338841,-5.3315116242923475,-1.2985841414534318,
Timehere,0,0,-3704.84894989442,2343.1582557336405,5180.902805535259,-5.304098611680804,-5.361649998121263,-1.3647446979831754,
Timehere,0,0,-3757.653234969147,2289.3939154482855,5166.925314773304,-5.256647248202079,-5.3911067369462495,-1.4307316565336707,
Timehere,0,0,-3809.9796574571506,2235.3384303228195,5152.288857538481,-5.2085268451854985,-5.419878217674656,-1.496536898974145,
Timehere,0,0,-3861.8217649845105,2180.9984519933637,5136.995229898816,-5.159743283789178,-5.4479608918684255,-1.5621523262832024,
Timehere,0,0,-3913.1725413769414,2126.3813249826712,5121.046497423298,-5.110303119493215,-5.47535095954148,-1.6275690705892194,
Timehere,0,0,-3964.0256595703186,2071.49377342977,5104.44462557551,-5.060212403169919,-5.50204504786519,-1.6927790809179792,
Timehere,0,0,-4014.374847064664,2016.3425518785843,5087.191652431616,-5.009477258000644,-5.5280398597269285,-1.7577743276902862,
Timehere,0,0,-4162.333421684338,1849.378906762133,5031.549002902672,-4.853471383783805,-5.601795107397353,-1.9513868860734653,
Timehere,0,0,-4064.2132885668993,1960.9351144105613,5069.289908323313,-4.958104502373732,-5.553331873296037,-1.8225460236650441,
Timehere,0,0,-4113.534841786737,1905.2782829082744,5050.7415992394235,-4.90610042484316,-5.577917969744397,-1.887086193364401,
Timehere,0,0,-4210.602421242898,1793.2445416346318,5011.714711982854,-4.800224453684982,-5.624960046539658,-2.0154394044362967,
Timehere,0,0,-4258.335890485619,1736.882098900514,4991.241170403934,-4.746366153665579,-5.6474099263319815,-2.0792358579865766,
Timehere,0,0,-4305.527938318573,1680.2985156204,4970.130893225185,-4.691903071129742,-5.6691419639527005,-2.1427683830840065,
Timehere,0,0,-4352.172173912379,1623.5014401160067,4948.386732469114,-4.636842528812148,-5.690153205868859,-2.206028382418789,
Timehere,0,0,-4398.262846052293,1566.49786589995,4926.011367475558,-4.581191269963594,-5.710441052536636,-2.269008058841548,
Timehere,0,0,-4488.760262404348,1451.9000033567909,4879.378381571199,-4.46814459342574,-5.748836335174102,-2.3940946531955585,
Timehere,0,0,-4533.155293408248,1394.3205152051669,4855.126780740294,-4.410763699302194,-5.766938772381413,-2.4561853883415843,
Timehere,0,0,-4576.973875254819,1336.5634330730913,4830.255726183684,-4.352820445026788,-5.784308040397159,-2.517964188191245,
Timehere,0,0,-4620.210070742466,1278.6365652012714,4804.768579151047,-4.294322626849363,-5.8009417684107,-2.5794226836967953,
Timehere,0,0,-4662.858716611493,1220.5468110970455,4778.668374327124,-4.235277175608742,-5.816837951603176,-2.640553536356797,
Timehere,0,0,-4443.7942647537875,1509.2948094112878,4903.0075477200335,-4.524956103646451,-5.7300029835946,-2.331699645110306,
Timehere,0,0,-4704.91403298481,1162.3020246030871,4751.958639574578,-4.175692038227904,-5.831994416218905,-2.7013484615719787,
Timehere,0,0,-4746.370831156424,1103.9093785227237,4724.642666580438,-4.115574519331607,-5.846409274988061,-2.7617999546564844,
Timehere,0,0,-4787.223988327173,1045.376062643682,4696.723814720325,-4.054931983894892,-5.860080722001921,-2.82190054724646,
Timehere,0,0,-4827.467966400701,986.709991450213,4668.205858343663,-3.993772597391758,-5.873006881539792,-2.881642089630893,
Timehere,0,0,-4867.097798617494,927.9183905227883,4639.092312532868,-3.932103861313577,-5.885186138289507,-2.941017202215437,
Timehere,0,0,-4906.108586134609,869.0084996335404,4609.386758766029,-3.8699333347852383,-5.896616959117291,-3.0000185446428826,
Timehere,0,0,-4944.495039009761,809.9882850036313,4579.093213729192,-3.8072693931289683,-5.907297768888358,-3.0586381113631056,
Timehere,0,0,-4982.252418347288,750.8650166076803,4548.215411929218,-3.7441197264804753,-5.9172272265844335,-3.1168686565595625,
Timehere,0,0,-5019.376054838637,691.6459761752477,4516.757153075749,-3.680492080204128,-5.926404074008821,-3.174702976153773,
Timehere,0,0,-5055.860912927972,632.3391724972786,4484.722691666935,-3.6163950302963404,-5.934827038895192,-3.232133218116751,
Timehere,0,0,-5091.7024870741125,572.95191175959,4452.115977537828,-3.5518364473413153,-5.942495056518484,-3.28915227873438,
Timehere,0,0,-5126.8963431048805,513.4915091414014,4418.941024289973,-3.4868242543387424,-5.949407145575103,-3.3457530987989155,
Timehere,0,0,-5161.437705500838,453.9660072703018,4385.202319700942,-3.4213672190544,-5.955562338563862,-3.40192798856651,
Timehere,0,0,-5195.32230748063,394.3827400364488,4350.904024444044,-3.355473383790812,-5.960959848807066,-3.45766999490895,
Timehere,0,0,-5228.545955204868,334.7490477360546,4316.050361538673,-3.289150840574948,-5.965598973517774,-3.5129722117472886,
Timehere,0,0,-5261.104138809165,275.07299766547357,4280.646047044733,-3.222408539371834,-5.969479051608825,-3.5678271206427086,
Timehere,0,0,-5292.992835351976,215.36194293939883,4244.69544776153,-3.155254685299405,-5.97259957587805,-3.6222279273372604,
Timehere,0,0,-5354.745682386453,95.86497388321594,4171.173617355178,-3.0197461980611897,-5.9765603407412415,-3.7296396609900273,
Timehere,0,0,-5384.601819680784,36.09450616512807,4133.611893295494,-2.9514090460629205,-5.977400001372128,-3.7826366224303696,
Timehere,0,0,-5324.20809609801,155.6232409025828,4208.2029915926505,-3.087697530910837,-5.974960123368021,-3.676167886742601,
